CreditAmount,CreditDuration,Age,Purpose buy is a car,Other credits existing,Savings inferior to 100,InstallmentRate,Home is rented,Purpose of buy is radio/television,The home is a possession
0.09950979026085406,-0.05066903520913911,0.06533783974584367,-0.0986452738495791,-0.05921849329752149,0.18143184439482865,0.005550866297271568,-0.0416438563283009,-0.013169352178229019,-0.062194527371320876
0.06637308188779571,-0.26258496136470055,-0.10558796669151889,0.03475195345672546,-0.04129518361354712,-0.07540322547458345,-0.050120946450733755,-0.05690745887881349,0.0860567654541228,-0.0424139215494506
0.15569628492674384,-0.0010494792407553177,0.03772073141120927,-0.12389488282249658,0.0384135554835666,-0.029560153286729472,0.046960687936316386,0.0013184929392446065,-0.013822557969251647,-0.0005371328165347223
0.09339208477063948,0.037805412232046365,0.05315135769349581,0.019535954713792308,-0.020256529687758304,-0.0068068631226196885,0.006482469191032578,0.0029067917086649684,-0.009913410212320742,0.009297950829422917
0.14443651954970846,0.10750189766360563,0.04109494912103401,0.05384595092415111,-0.05851138606885797,-0.03899323913807166,0.016186038704181557,0.028104700241819956,-0.022179920139024034,0.02260999888036167
0.1780688799311247,-0.28639092344044914,0.168086984634283,0.014794260203634621,0.005316678392264293,0.055559662558953275,-0.017526305949177187,0.004134595444411388,0.017238950909959385,0.03313974142554798
-0.05467148411873495,-0.031149099444810417,-0.1201512290631581,0.04564206290116999,-0.03945622884843033,-0.03500548688301933,0.024598761015950002,0.010953579220768006,0.06611047253400101,0.018070111799170264
0.054136367314040396,0.016247496486539604,0.17783210605142813,-0.1015339672868322,0.15635938836290733,-0.020843418964650483,0.004731047188834055,0.014156330709229224,-0.024765833437268157,-0.019560802319756477
-0.3723342414621584,-0.004836022042873082,0.0026068120875788734,0.035150454110262214,-0.05630952416031505,0.04829601289398852,-0.08024769851785095,-0.06428888289123279,-0.0159176819131244,-0.03142261952511035
0.16698767164809397,0.0311627809991478,-0.03471124951794991,0.019083292379946215,0.024667027537871037,-0.00040455993250361645,-0.034438596324907846,0.003990225656598341,0.005256069579336327,0.006477709843748017
-0.316678708737345,0.054481009564347004,0.015373718465925777,0.02196332551939122,0.054343291392269746,-0.022789907776168548,0.01156468528759433,0.011342476466379594,0.025704460312990705,0.006381565950723598
-0.07357905175085762,-0.2621967706406576,-0.0024173606488329825,0.02049348216765793,-0.045577372631960315,-0.0617086547013605,-0.041089613501426356,0.019653343831014355,0.05026183093892542,0.012986637766880449
0.037668319584081476,-0.2969543383481505,-0.10592142675101059,0.048261408741382184,0.0469851975623169,-0.030152297890308547,-0.003986116967280395,0.0259426828263895,-0.01126130788383307,0.005162150739342905
0.08944739146812936,0.005560599184318562,0.06692526985345466,0.045064790019314384,-0.0357812210067641,0.02223402169001929,0.0003306062359479256,0.019555953475355638,-0.0072051592025673015,0.01741024190632743
-0.056241707007029615,-0.07263505463070033,-0.058424037229851816,-0.08501352428502287,-0.07796534749024431,-0.04503733216122782,0.03979238364778212,0.01303634641924873,-0.004622764157538768,-0.035010285982934874
0.024921926535280362,-0.005314493104378926,-0.11227406594618515,0.028426670554617884,-0.04416184402114595,-0.08079871966358042,-0.0017386514495228767,-0.07834907290187403,-0.025972983794927133,-0.00887770462752087
-0.13611178793176804,0.028619069229475828,-0.049756413295508534,-0.1486026798581588,-0.021869703413103708,-0.027208321827492908,-0.03938521987700369,-0.07388827130183927,-0.036709334622719324,-0.06628696259605932
0.06683731084645843,0.03485405423558405,0.012559930033130513,0.024795460205496056,0.002563624320900999,-0.009019080417820078,-0.0249552146068163,0.007567427345784381,0.049093335451034364,0.013850709711987293
-0.1625568883379856,-0.06313069760642975,-0.10336228499811113,0.01905993799373391,-0.05078151841211365,0.08835785474708245,-0.016775724586841533,0.0032713338849134745,-0.02843258532884647,0.015127168433828046
0.0997572675011179,0.016088116365353927,0.042601910638477423,-0.09913283924288407,-0.0467528912947455,0.10135210531771008,-0.012348007292930561,0.004382254893134814,-0.010811159572040197,0.04202844810235547
-0.081607984148377,-0.051631875852312985,0.17616837441120878,-0.14726365593875015,0.12135009991907282,-0.04056383416012977,-0.006763521596440114,0.013838530805660412,-0.023103284787212033,0.0034557207553007176
-0.06411307218299044,0.08846332387300208,-0.059326759057294114,0.03993376114129205,0.008835265002417145,0.0048472395815770146,-0.007029167155487812,0.008554072940605693,0.030689281347731592,0.008413425478065619
-0.23601360137792654,-0.007583067582309013,-0.3166133247295511,0.07500217613262067,-0.02965756453500944,0.05603194296687434,0.01179415881728346,0.018904817849979737,-0.012761522012879141,0.012661412750167073
-0.17111389785779466,-0.016813289082856498,-0.03964233926304587,0.027730735770892353,-0.04556813617353327,-0.030358384138380642,-0.04236605519148725,0.02198980339395348,-0.009860888724506366,0.029302472498529825
0.040319265548205294,-0.3797814906356507,-0.1190346154072904,0.023504641125546188,-0.009446787608321756,0.1111838884219469,-0.05807272818110505,-0.10412770675175125,-0.03392422444812837,-0.06578376461111475
-0.00972900746968662,0.11676874011453037,0.009086023158888566,0.039591029117873405,0.05243155869000475,0.007172655874019256,0.02830747681146022,0.010590763338259422,0.03209978406404843,0.00910867680402589
0.0839935120703376,0.038497394717269345,0.04487252169416024,0.021286177413494443,-0.04030046578176552,0.06830472637360799,0.025780987677972007,0.01104574245866388,-0.00797246024128981,-0.05143425425485475
0.007920628203937668,0.03762141947328928,0.010722500206429685,0.023110039710300043,-0.05000128264597151,-0.03687311222689459,-0.019593470354375312,0.012000051381182857,-0.0215381899633212,0.01287531053298153
-0.1677642102251775,0.032267003369343,-0.16074048267284524,0.04873286620757426,-0.0755677739843668,-0.04578160375414882,-0.016382993323422853,-0.15004609169482136,-0.0016452517223660833,-0.040398172067070845
0.16327186412479933,0.02994049438580987,-0.07275323475721962,0.06749705442402046,0.009265288260794478,0.01124895975968684,0.017726051773024665,0.013713609343976713,0.015902528070437256,0.007464913722360507
0.2576552067927696,-0.08958965913261636,0.023348563932668185,0.013582439921119658,-0.01860265819297638,0.09353453592877486,0.024941422708216122,0.010466870700474829,0.0316518944469135,0.006929837526986376
0.13033274038571108,-0.0016954923722732928,0.009563153389499347,0.03131932295225852,-0.039694191823000435,-0.005471348199425847,0.04448184287273762,0.02457175595471199,-0.01302753327821847,0.04048718145262683
0.044836900088266705,-0.06776705997704995,-0.18888019718353463,0.03318382431636564,-0.04871613937197253,-0.09162673957267543,-0.004752470312378136,-0.1888416823644002,-0.022821587583166547,-0.009122487964050378
0.21024364546714425,0.022463146024674644,-0.026195453569307574,0.04853218939504586,-0.0389149031053239,-0.03436350805888651,0.0010266718232742277,0.017483299796585926,0.07900857727217954,0.011583789342694217
-0.25508170227578375,-0.27884935271780703,-0.07543196881404583,0.021157598472491372,0.008729932759742952,0.07497409489034908,-0.04488385841486888,0.0007642610537732253,-0.007321024803386536,0.02148737453855574
0.07798346907762607,-0.046835846738322286,0.011190967173679383,-0.08781111089079786,-0.04691109782266722,0.10398006120180071,0.03143788479501382,0.004398334671277553,-0.015134194883576129,-0.052721603449026586
0.08233691330657165,-0.02473285106549156,-0.02837792137557699,0.06595458029041765,-0.032335970249841924,-0.032452612009838046,0.022160101632543956,0.02416435943217948,0.10716954961710144,0.011669862951530377
-0.008537009300962382,0.05798149782945984,-0.026870499180840852,0.022118623906208085,-0.05556764194567222,0.06472503074000997,0.05006853818049421,-0.09373131797790847,-0.009197150800464442,-0.061561247255303896
-0.04414526046701212,-0.16057120220029902,0.04309947619192826,0.014820236690575257,-0.03945050933747552,-0.023213348680583293,0.04154347009094636,0.020732120407337788,0.039842059069051174,0.011301599561120384
-0.25251219845846207,-0.020691135148663307,-0.14110575206668727,-0.235625267787309,-0.007541694300889503,0.03735501988092437,0.009434951882103632,0.017595795268716755,-0.03612733258050867,0.004409454130363883
0.06208051527890348,-0.013187545839464292,0.048606423425808315,0.017651724160677985,-0.026377205014578065,0.13122440410479613,-0.005265559338004096,0.014405927654297556,-0.019220366497465877,0.032449297217681305
-0.10320854296198377,0.2175789037625873,0.12195191380589676,-0.0837721019682067,-0.06916268234883319,0.04985495305532822,-0.029275853510262094,-0.039105127635994,-0.014738028686551843,-0.058137762236292474
0.027055555488659594,0.040331863109277034,0.19969736895858659,-0.1254610761433287,0.07477256868121912,0.030036878798346153,-0.0012703540542861446,0.012251087469921913,-0.010770697694970294,0.005988079876551637
0.12136856302982778,0.007787163212851738,0.012442308452882571,0.019211674938487702,-0.013997693234705367,-0.007698410258672084,0.09633029383265239,0.02584399519866565,-0.008525209934450686,0.015351508839521556
0.08850913258545916,0.029204724508126674,-0.1458035389072302,0.026245287586643826,-0.03790805389449815,0.13305202845695022,0.018786427902869038,0.007275802462536376,-0.013430439305666368,0.0018040230823680758
0.06835587696830771,-0.0197583742687857,0.056992390494415304,0.026614380116661777,0.08159890522976639,-0.01414673288440099,-0.002394967801628809,0.0212473073351066,-0.0022520849842112512,0.008965662312111817
-0.018860035314464767,0.08597194807553024,0.10743645921309508,0.010843139663775219,0.12119793604462757,0.00344958063789818,0.00791980343812611,0.0065563000706606546,0.019908347659984428,0.007015029611357022
0.1271697084484913,-0.0009724004752206383,0.035490255827462534,0.02304163723372767,-0.040400431816233325,-0.032551458797825034,0.007098654359906504,0.025184285638388246,0.06404838972035577,0.0163343788284692
-0.012017084117433114,0.03420938311552163,-0.005935798970313044,0.04769764416530961,-0.03496262937260326,-0.02211596438937704,-0.011499001130578107,0.025065242832060904,0.09227411035448313,0.006522705929673975
0.15331104627119202,-0.10293327955234417,0.11060453263715317,0.01418668556434568,0.06625538375403267,0.06688185537386744,-0.00783848846476758,0.012004115802956222,-0.011180225744028575,0.011314416202076245
0.1472649472203193,-0.009587413980916608,0.03968089612437325,-0.13459608955672592,0.043708137099747545,0.11019363640145458,-0.013673707773959905,-0.0010269595347926952,-0.011171265337616205,0.018725999330636112
0.07160033364663831,0.023869241292923105,0.03646442699058752,0.0338321373238432,0.09951575595636314,0.024908423204979043,-0.0026805031001276803,-0.01616383337241132,-0.008203907947754488,-0.009573401745874434
-0.023672969101426133,0.026972929646531155,0.09785736330661166,-0.06927051408449188,-0.0029417109883797823,0.23369220344997302,-0.023109944932875805,0.007657501131761819,-0.013451258512795904,-0.029548131785413715
0.005647243363528105,-0.5510544919832319,-0.057839582732412964,0.02296269149170257,-0.019274689624871826,-0.06131783481745515,-0.05813929585387086,0.007866165691521019,0.00033542186123668215,0.018177234159666114
-0.1861717586994564,0.024142340481339487,0.07398039367242745,0.026678708673280198,-0.010890214919199934,-0.04825685378484195,0.05263798641404719,0.02114783426259237,-0.013501907630416098,0.018587812098994617
-0.00012505313057772582,0.03757047454448184,0.02875105025486846,0.02671123447624268,-0.013496424873010256,-0.01635455527884915,0.0015312077289127046,0.01934670852002455,0.033379105283383975,0.00825619146693498
0.09711372321897216,0.05995517732735607,0.05473618058589636,0.018402584041177762,-0.04781703120272141,-0.03284788335789926,-0.047650304436901936,0.01334900659217965,-0.01641015246626921,0.01155810472468147
-0.015793339611082046,-0.07915294272606843,-0.022342995853614413,0.029653058518306352,-0.04063273203966673,-0.031047223610512445,-0.01345393011437409,0.018756332505727186,0.07360127670312068,0.014964659697870957
0.12070531878856855,0.05971937643626006,0.009033326312091958,0.01990660228580964,0.12084539917501388,-0.018557004524045625,-0.0065163135890270495,0.014599108569091185,-0.007058845440624282,-0.027114331306802342
0.002066027022592607,0.07614852352715389,0.15621795091283275,-0.07046631649043775,-0.0368291641867836,0.07606100052922557,0.008409343938328675,0.01372682446090039,-0.01266659238463035,0.018717831192916493
0.03855835517675587,0.003898158979282016,0.019674591241928285,0.022980435751378536,-0.04570095878501888,-0.04002252856211271,0.009558798882353585,0.022722785710648168,-0.009225881062302505,0.009657577009056695
-0.06523485109188186,0.0926560221039108,0.16082868441597384,-0.1153115150656231,-0.04453516615649278,0.0015628621549694799,0.07057541869187844,0.02149533045514545,-0.013286965058578062,0.003782160001283046
-0.023463443748423744,0.10949424873077078,0.19287771940249512,-0.1255531163206615,0.12930489677819423,-0.009605345338932238,-0.015904666498427103,0.005759652065171395,-0.01622065961448243,0.005720695140043972
0.11396554503051448,0.08912368802568381,0.012552727048278029,0.017492000856145752,-0.005132881110766902,0.054865938606671986,-0.027817450656948496,0.011855027829296887,-0.01053513898717938,0.010275920646672604
-0.1793296432837451,-0.037996846617315894,-0.03526775760641612,0.035317527515435355,-0.01780282430976513,0.13448333182939678,0.04076862701174832,-0.033378686807809574,-0.008367779611435254,-0.03075745920301415
-0.11188718931851327,0.0012790971616777824,0.017390798963824637,0.0384957964863861,-0.0020779297447006684,-0.021519458731490887,-0.02934804178745253,0.017940770586719737,0.0523080283687159,0.012994825810164912
-0.06334635902825539,-0.0029459262704767753,-0.14319097825573407,-0.22757718945635133,-0.013787895374116487,0.0002833014540374279,-0.040343527887089295,-0.07264490064946585,0.005642930607136804,-0.011135045361879748
0.08424533830308065,-0.24273205773428344,0.0530289435200757,0.011602179749388597,0.017694540537486318,0.12418249577414826,-0.039791910402709615,0.004065851958002895,-0.00028120357455918565,-0.08357039352849824
0.0960695975886847,0.028559151955414565,-0.07662092989994562,0.04090193272990291,-0.015171776716597378,0.09747621845061076,-0.015619531123011256,0.022296578413806854,-0.013727461552480235,0.011396732528228313
-0.00846861337991868,0.026457313548526144,0.05676776310392597,0.03467860943987034,-0.04444511367473751,-0.01551177040375478,0.01915659763311851,0.03520279343385482,-0.021094833581300917,0.004059545498894295
0.11349431227266905,0.06182617615544586,0.03140096093382454,0.025290358879574343,-0.013269756437948673,-0.03847809559083544,0.009067361345259997,0.01129998369666282,-0.00868170947622275,-0.02896540096931858
-0.014345145718034474,-0.01425409796720487,0.174621251352728,-0.14601083246263444,0.12838093355769162,-0.01223024813385564,-0.01327854481234681,0.013418009608867578,-0.010322236330248416,0.007055470501218224
0.1835802834486458,0.0347756693460542,0.017651298900746043,0.03329044611964491,0.10009244400003808,0.003985102592196199,-0.0031231500518333634,-0.002399017642637773,0.0026337751190294513,0.0070017867255955935
0.10290922555981524,-0.10404183944832766,-0.12607073786820366,-0.10976771922083571,0.008244925186154432,0.12398091093826225,-0.08519584836016293,0.009752533979481086,0.004789386262127664,0.013806628413149155
-0.07383721619953576,-0.058676086573759674,0.034434853110433324,0.04357885814250039,-0.07035742441643379,-0.056636001621518516,-0.016602148938145548,-0.13939821770589333,-0.028983115672599525,-0.09905355265538673
0.129517314509867,0.124222677804064,0.009886207291820027,0.016027116864279378,-0.01941721097275149,-0.026362709308159538,-0.02167832266590267,0.021453881065826862,-0.01809934947465081,0.009771453759021824
-0.03708408186710585,-0.038253439812469876,-0.17548473864997505,0.01983603502812912,-0.04372809922017041,0.02005503580105142,-0.05522579580094316,-0.062218164135229015,0.02779863621981349,-0.02706070843269117
-0.15973051517590647,0.03524420716188615,0.03499249784115818,-0.07333827385176846,-0.03563764900733077,-0.010126373083548969,0.0628369374417889,0.019159756335211567,-0.010973536643141414,0.0006145494045631494
-0.13134400317227118,0.07059294412967575,-0.12908163451407745,0.03057811988022877,-0.07537215857111733,-0.04310732823316357,0.04320626491273288,-0.16340735290752492,-0.012869747180957347,-0.021151006032596342
-0.08351241928510716,0.03275301176796347,-0.055830699544021624,0.033461956834944434,-0.03958883182378486,-0.014659762646624585,0.08965690506593091,0.033287661648937504,-0.027425319695321377,0.0026321787202323323
0.11415834321000147,0.001689321014091547,0.10267492541865067,0.018827730750781483,0.019978907602780965,0.039006465743586884,0.007844834179268219,0.012415917099278886,-0.0029946759779704733,0.0058524931308056695
0.16721167857827823,0.06559338769176976,0.013279669632320293,0.03170437094784575,-0.06364642260887195,0.00033148778151371517,-0.032632598122108905,-0.08473311200388707,0.07970204082375858,-0.10993185688159429
-0.09027263463747659,0.020804212028961048,0.05500060819409555,0.03382218286395073,-0.05149310962558957,0.12327610671367438,0.013768516878044465,0.019432081977720374,-0.02551407359627774,0.010726419182756217
0.022071864318895677,-0.029344363589261777,0.022127399744858847,0.014194454209136892,-0.02957967933267355,0.03618999581653043,-0.0001972511657550058,0.013947374479903374,0.04157359352131607,0.007280572391900933
0.03930502880939457,0.029653010413821904,0.04048253499669954,0.02639816832728684,-0.030538616907288086,-0.033816298833698966,0.02379879407468252,0.01916903486533556,-0.015881748657266145,0.008413134366855956
0.11778372297052556,0.03625186296623724,-0.0036276359903422415,0.08420233156415634,0.025922140310503893,-0.011266495022719028,-0.009192909658668213,0.0032295552608775325,-0.012778777149214875,0.007252966709202156
0.30579715359283,-0.009150165534447297,-0.11482149760944595,0.027399653883476274,-0.0417838238987315,-0.05754889307921985,0.04677263115943788,-0.12602351680554422,0.00338618893554667,-0.015490584767831024
0.10176036699547694,-0.23532074952869153,-0.035083643909019885,0.008186580641049658,-0.06991650140960701,-0.0917814332191483,-0.0745907061881735,0.019776558679295703,-0.03256032644509105,0.013118333420134149
0.17669391735693352,0.0026304527512547794,-0.09520527472574031,0.06484468140202808,-0.042782121738782736,-0.019586192974529695,-0.013055577624327271,0.013731891493916919,0.038341567126335574,0.0077391901233932
-0.06688951746840757,-0.003722221541320323,-0.05712033470343158,0.020171084227731628,0.018444192936149195,0.13438062574023207,0.002735775016408297,0.01068495061219437,-0.01957527799444506,-0.116140807519987
0.08517778460158297,0.013312094123284624,0.06843303318441031,0.02115356484471704,-0.005260192536225077,-0.0051133729488356035,0.03571141168165923,0.011224811412648705,0.03330005806390545,0.029863183606648816
-0.4078621507333446,0.03888602540591819,0.07623792468129978,0.034843818953449956,-0.03687933898996562,-0.0457960504417133,-0.011581209659198066,0.011526442758040503,-0.022325856344868954,-0.10550392297198413
-0.40424263612145295,-0.02726073535726755,-0.21516373851627577,-0.21190230644031544,-0.04614176260249223,0.02967832922411617,-0.029264271718275267,-0.060588396017810735,-0.027826631979551167,-0.020637918075954075
0.2882403631124544,0.05965711107346579,-0.06357179674174404,-0.1288107974486775,-0.06951918863749597,-0.017446372636186425,-0.020871392354965792,0.02373745465592947,-0.018193950790155212,0.0044009271684626585
0.0965044485141334,0.06751418845400621,-0.02746208997976282,0.022121262513101102,0.025660052421226282,-0.010028552239236887,0.03976417773284993,0.0057566075035720135,0.028790818319248502,0.0038755694177234545
0.058589680483601116,0.06972678028487281,-0.10273317239598327,0.061900133660819846,0.04449761347728781,-0.01818521032357239,0.013041530087029969,0.0057007840691949245,-0.007475026001338847,-0.0030780738423345612
-0.10722919165542408,0.04914482401298301,-0.04961116035032319,-0.0729752743217432,-0.0684548569357139,0.0054434109089925185,0.04085170373800793,-0.11042942135187332,-0.015281360389781184,-0.05416786527770455
0.02499877556518186,0.0035883347847993716,-0.2489264522222493,0.03037297975868569,-0.03915457014154526,-0.015855100504413713,0.06863258454570315,0.0344161360009457,-0.013679080921865533,0.007553782322793268
0.08272281465873675,-0.024161046750741662,-0.01962200526089873,0.04182712837391591,-0.004891551057662582,0.06355342411974561,-0.006990491954275058,0.012676873254822568,0.05392415348062059,0.013227859521866775
0.034864386972949434,-0.05989997771968774,0.1844583948260697,0.023835608999215763,0.08786060200174689,-0.021778530893934656,-0.012721699208050267,0.004811217467322422,-0.008745185745938215,0.013146318004583008
0.186042048734962,0.07615499489125796,0.0725499039128772,-0.06093120147452282,-0.049510720932885305,0.07281710256444057,-0.012439321762067267,-0.024322264322981936,-0.0082750865406706,-0.05886787484312663
-0.3623486234414304,-0.0573588980032946,0.011727200103450741,-0.1384987399675447,-0.03553806711555808,0.07380256279488094,-0.025541668451041916,0.003504469292529393,-0.0004103969584684819,0.018619411364634287
0.2665465285880782,-0.08271247840399155,0.1627245220703844,0.014162069950834848,0.08048174401017605,-0.019359252028516495,0.00035161529973265715,0.01401278864035703,-0.009706074472051114,0.00638026317828917
-0.19160944432904217,0.02197653151510167,-0.002231594656186644,-0.1921341589394433,0.03077679924608674,-0.05125846669427119,-0.06854160900551505,0.010008755271846893,-0.015683734286285472,0.01776363206561655
-0.06206579630328633,0.024889394564088434,-0.1586533543896712,-0.08858436314942082,0.02441882312996313,0.10288792949148046,0.011502278891712195,-0.03788301125954604,-0.0027841520533547735,0.01888350216060644
-0.027283995999277978,0.020010138315337826,0.18882361086540186,-0.14077535633245133,0.11162967015876347,-0.010359392496757209,0.020788652608716804,0.009665959780759294,-0.014488293433678336,0.006672154968400719
-0.012516035301159719,-0.07166480930027319,-0.17369644935308315,0.026164036791888067,-0.042602782790199856,-0.05798404468107037,-0.005470401326056163,-0.13519566808605304,0.010672974610351958,-0.03137071824399754
0.011921072204313533,-0.045740523000336,-0.009997017656824028,0.08769314640965603,0.09909297145284654,-0.02741257603149279,0.03395223805589922,0.016333403102435112,0.03937641869299114,0.00953143207647372
0.027267396678798832,-0.0031158545519429028,0.04044830691102106,0.02034077733696904,0.05719298145879293,0.03198635954940983,0.0067368368449751866,0.009516745916916989,0.005453488291968824,0.008562362756783841
-0.3162430833514736,-0.02343691606016364,0.04753603716850194,0.018012661900284003,0.23881788931717893,-0.014410908239951822,0.007271030494594015,0.006471775446261745,-0.010300038579989632,-0.027127318086859305
0.2888966555187653,0.016402870888632605,0.11247333042694663,0.022741789390856866,0.13751442417837098,0.006455882580339676,-0.01880846462750924,0.004606904402608052,0.0065445753070525825,-0.024089251359400807
-0.10205147836171818,-0.013363944960656227,-0.04912258501441102,0.025876490789669332,0.126483137357136,-0.045833081073215,-0.01814697286175942,0.024061637395898287,-0.00048020134097896515,0.00814356577640865
-0.23080554073192616,0.0805760921732508,-0.043056259066725035,0.06749283091972756,-0.03558001544690342,0.10699663878898719,0.042706735419560576,-0.09913675448915456,-0.01146303265937604,-0.0227860293831327
0.043999177697114644,-0.1379487626051332,0.08553333863081207,0.015442996589408722,0.24562415984830296,-0.031144597406091636,-0.046224861231712565,0.016028617279953323,-0.003455659115425078,0.006227145737939282
0.11294216830821824,0.03657156589470105,-0.06600625235798362,0.04624174520373345,-0.041748180453232635,-0.0680198799831851,-0.016027865121141075,0.013517435447429307,-0.025005641257739627,0.006800242458339199
-0.27157518016862014,0.03525130237519534,0.07291973331353802,0.01713632273829717,0.09587226400135478,0.07813697496603708,0.015507277058932232,-0.017932002034795006,-0.010194603816780728,-0.006871883912681369
-0.05316796026087104,-0.08230887796309162,0.08279346949657337,0.057091609122726365,-0.00025169690808979795,0.09694342715527454,0.002024011627145228,0.003082135739678051,-0.005142955850169528,0.015955091006617295
0.06928022651081847,-0.0061701597039791525,0.05427896356573911,0.02452436482461053,-0.03620947339455597,-0.032099443191546013,0.03456840202223248,0.020089812809310388,-0.008644950240268371,0.014708307578694076
0.11392402338849933,0.08741976296674693,0.006325510223541641,0.03442497204465326,-0.039197991027467655,-0.03833045754727209,-0.030435466276030637,-0.11653471217257902,-0.014293649404426106,-0.03371098496645573
-0.1829535104869501,0.007071449116629083,0.03245057826596167,0.03104318331737886,-0.016949311916050647,-0.03191056514420779,-0.08560999547178653,0.005180259746812226,-0.02104940494114999,0.01924377451505279
0.120388671827277,-0.01477686234495195,-0.06232431742857443,0.013922779330896447,-0.04797069883905351,-0.0335872550815111,-0.015484744151726772,0.020346339860116133,0.0031778510154981633,0.01600376829941524
